Molecule,Atom 1,Atom 2,Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken
748,19,1,1.34372062,0.955025316,1.015732089,6,1.13225231,3.44,1,2.55,0,0,1,6,6,1,-0.300247,0.227256,2,3,19,0.421052632,0
748,74,63,1.542009038,1.009168219,1.085731079,0,1.07376632,2.55,0,2.55,0,0,0,0,0,0,-0.044098,0.074334,2,2,0,0,0
748,96,97,1.530693956,1.00176306,1.092612089,0,1.11130875,2.55,0,2.55,0,0,0,0,0,0,0.061178,-0.029759,2,2,0,0,0
748,97,100,1.530217978,1.001451557,1.273708981,0,1.10396797,2.55,0,2.55,0,0,0,0,0,0,-0.029759,0.025921,2,1,0,0,0
748,77,74,1.528367574,1.000240559,1.269344819,0,1.10859408,2.55,0,2.55,0,0,0,0,0,0,0.023441,-0.044098,1,2,0,0,0
748,91,96,1.517947687,0.993421261,1.458038879,0,1.00338957,2.55,0,2.55,0,1,0,6,0,0,0.000354,0.061178,3,2,0,0,0
748,63,62,1.462153581,0.956906794,1.347307814,0,1.05701123,2.55,0,2.55,0,0,0,0,0,0,0.074334,-0.101092,2,2,0,0,0
748,61,56,1.429446193,0.935501435,1.429317244,0,0.91548417,2.55,0,2.55,0,0,1,0,6,0,-0.031051,-0.014424,2,3,0,0,0
748,85,86,1.427217146,0.934042635,1.427217849,0,0.94717603,2.55,0,2.55,0,0,1,0,6,0,-0.000636,-0.012591,2,3,0,0,0
748,51,11,1.425641826,0.933011666,1.339460139,0,0.93364014,2.55,0,2.55,0,0,1,0,6,0,0.005522,-0.013056,2,3,0,0,0
748,47,84,1.425150234,0.932689944,1.425146775,0,0.95087457,2.55,0,2.55,0,1,0,6,0,0,-0.002087,-0.002456,3,2,0,0,0
748,53,52,1.424125682,0.932019426,1.423971406,0,0.93116614,2.55,0,2.55,0,1,0,6,0,0,-0.00046,-0.023372,3,2,0,0,0
748,41,42,1.423241024,0.931440461,1.423158229,0,0.96414651,2.55,0,2.55,0,0,1,0,6,0,0.011059,-0.032056,2,3,0,0,0
748,6,40,1.421152316,0.930073505,1.341430507,0,0.95626787,2.55,0,2.55,0,1,0,6,0,0,-0.00559,0.005001,3,2,0,0,0
748,52,51,1.221452152,0.799379681,1.221422548,0,2.33942752,2.55,0,2.55,0,0,0,0,0,0,-0.023372,0.005522,2,2,0,0,0
748,84,85,1.22115843,0.799187454,1.221158477,0,2.37728891,2.55,0,2.55,0,0,0,0,0,0,-0.002456,-0.000636,2,2,0,0,0
748,40,41,1.220726745,0.798904938,1.218823418,0,2.34477756,2.55,0,2.55,0,0,0,0,0,0,0.005001,0.011059,2,2,0,0,0
748,62,61,1.217167915,0.79657586,1.217119392,0,2.44602898,2.55,0,2.55,0,0,0,0,0,0,-0.101092,-0.031051,2,2,0,0,0
765,20,21,1.454947429,1.034077775,1.202262473,6,0.93074319,3.44,1,2.55,0,0,0,6,6,1,-0.312068,0.21824,2,4,14,0.357142857,1
765,1,2,1.452565682,1.032384991,1.204745995,6,0.93342503,2.55,0,3.44,1,0,0,6,6,1,0.210827,-0.312099,4,2,14,0.357142857,1
765,3,9,1.421182149,0.93009303,1.419703406,6,1.25368568,2.55,0,2.55,0,0,0,6,6,0,0.121493,0.123418,3,3,14,0.357142857,0
765,2,3,1.35455555,0.962726049,0.997203399,6,1.1460256,3.44,1,2.55,0,0,0,6,6,1,-0.312099,0.121493,2,3,14,0.357142857,0
765,9,20,1.353634202,0.962071217,0.996493054,6,1.15017896,2.55,0,3.44,1,0,0,6,6,1,0.123418,-0.312068,3,2,14,0.357142857,0
765,26,1,1.539536297,1.007549933,1.483387726,0,0.93599715,2.55,0,2.55,0,1,0,6,6,0,0.019662,0.210827,3,4,0,0,0
765,21,27,1.538517811,1.006883384,1.481003741,0,0.93653241,2.55,0,2.55,0,0,1,6,6,0,0.21824,0.012516,4,3,0,0,0
765,55,56,1.517579709,0.993180438,1.249690709,0,1.10406799,2.55,0,2.55,0,0,0,0,0,0,0.153302,0.019582,2,1,0,0,0
765,49,48,1.517565799,0.993171335,1.249822234,0,1.10397191,2.55,0,2.55,0,0,0,0,0,0,0.019173,0.153408,1,2,0,0,0
765,48,46,1.41781133,1.007683959,0.991578332,0,0.95302783,2.55,0,3.44,1,0,0,0,0,1,0.153408,-0.317081,2,2,0,0,0
765,47,55,1.417694838,1.007601164,0.991747912,0,0.952808,3.44,1,2.55,0,0,0,0,0,1,-0.316806,0.153302,2,2,0,0,0
765,46,39,1.35846299,0.965503191,1.303130414,0,1.12401087,3.44,1,2.55,0,0,1,0,6,1,-0.317081,0.236667,2,3,0,0,0
765,31,47,1.358122132,0.965260932,1.302788358,0,1.12468146,2.55,0,3.44,1,1,0,6,0,1,0.237015,-0.316806,3,2,0,0,0
768,75,77,1.467370246,1.007117533,0.990456188,5,0.99780218,3.04,2,2.55,0,0,0,5,5,2,-0.29217,0.210597,3,4,35,0.416666667,0
768,13,16,1.467003275,1.006865666,1.008289289,5,0.99356832,2.55,0,3.04,2,0,0,5,5,2,0.218036,-0.298617,4,3,35,0.416666667,0
768,72,70,1.457312757,0.953738715,1.066225383,6,1.2168817,2.55,0,2.55,0,0,0,6,6,0,0.054505,0.05503,3,3,35,0.416666667,0
768,77,66,1.448609509,1.029573212,1.117583846,6,0.92455817,2.55,0,3.44,1,0,0,5,6,1,0.210597,-0.273659,4,2,35,0.416666667,1
768,14,13,1.441352205,1.024415213,1.148801508,6,0.93561,3.44,1,2.55,0,0,0,6,5,1,-0.281375,0.218036,2,4,35,0.416666667,1
768,70,69,1.437084876,0.940500573,1.121596396,6,1.21378475,2.55,0,2.55,0,0,0,6,5,0,0.05503,0.134801,3,3,35,0.416666667,0
768,10,72,1.436108902,0.939861847,1.121239181,6,1.21033853,2.55,0,2.55,0,0,0,5,6,0,0.14273,0.054505,3,3,35,0.416666667,0
768,69,75,1.406401936,0.965272434,1.047812939,5,1.08117921,2.55,0,3.04,2,0,0,5,5,2,0.134801,-0.29217,3,3,35,0.416666667,0
768,16,10,1.398106261,0.959578765,1.045857399,5,1.08088021,3.04,2,2.55,0,0,0,5,5,2,-0.298617,0.14273,3,3,35,0.416666667,0
768,1,14,1.337187775,0.950382214,1.012072789,6,1.21234515,2.55,0,3.44,1,1,0,6,6,1,0.203239,-0.281375,3,2,35,0.416666667,0
768,66,73,1.334926531,0.948775075,1.011175787,6,1.23337495,3.44,1,2.55,0,0,1,6,6,1,-0.273659,0.209571,2,3,35,0.416666667,0
768,50,47,1.497145112,0.979807011,1.243418481,0,1.0640438,2.55,0,2.55,0,0,0,0,0,0,0.159337,0.04939,3,1,0,0,0
768,35,33,1.49708788,0.979769555,1.243690637,0,1.06434807,2.55,0,2.55,0,0,0,0,0,0,0.049244,0.159177,1,3,0,0,0
768,33,32,1.396379974,0.992452007,0.977808605,0,0.95566943,2.55,0,3.44,1,0,0,0,0,1,0.159177,-0.274075,3,2,0,0,0
768,56,50,1.396295641,0.992392069,0.978110727,0,0.95644906,3.44,1,2.55,0,0,0,0,0,1,-0.273537,0.159337,2,3,0,0,0
768,32,5,1.357206517,0.964610176,1.078570041,0,1.15437983,3.44,1,2.55,0,0,1,0,6,1,-0.274075,0.145323,2,3,0,0,0
768,61,56,1.356924189,0.964409516,1.07682129,0,1.15360164,2.55,0,3.44,1,1,0,6,0,1,0.14818,-0.273537,3,2,0,0,0
818-2,18,16,1.592795764,1.042405605,1.19078699,5,0.90936374,2.55,0,2.55,0,0,0,5,5,0,-0.250506,0.225808,4,4,19,0.368421053,0
818-2,12,18,1.523267527,0.996902832,1.09938092,5,0.9315393,2.55,0,2.55,0,0,0,5,5,0,0.011879,-0.250506,3,4,19,0.368421053,0
818-2,16,17,1.472578935,1.046609051,1.085571203,6,0.91086193,2.55,0,3.44,1,0,0,5,6,1,0.225808,-0.292403,4,2,19,0.368421053,1
818-2,10,11,1.423175656,0.931397681,1.084653138,6,1.25105372,2.55,0,2.55,0,0,0,6,6,0,0.090187,0.008493,3,3,19,0.368421053,0
818-2,11,12,1.39205801,0.911032729,1.101413503,6,1.40114136,2.55,0,2.55,0,0,0,6,5,0,0.008493,0.011879,3,3,19,0.368421053,0
818-2,17,1,1.338160249,0.951073383,1.009705953,6,1.18595335,3.44,1,2.55,0,0,1,6,6,1,-0.292403,0.167723,2,3,19,0.368421053,0
818-2,52,51,1.516878387,0.992721457,1.247428256,0,1.107508,2.55,0,2.55,0,0,0,0,0,0,0.017849,0.1462,1,2,0,0,0
818-2,62,63,1.505854749,0.985507035,1.257992332,0,1.04131592,2.55,0,2.55,0,0,0,0,0,0,0.140358,0.043075,3,1,0,0,0
818-2,37,10,1.47099561,0.962693462,1.153701229,0,0.99798062,2.55,0,2.55,0,1,0,5,6,0,-0.018309,0.090187,3,3,0,0,0
818-2,51,50,1.421652517,1.010414014,0.999520432,0,0.94008816,2.55,0,3.44,1,0,0,0,0,1,0.1462,-0.310303,2,2,0,0,0
818-2,0,66,1.378878934,0.980013457,1.05662406,0,1.03397303,2.55,0,3.44,1,1,0,6,0,1,0.190716,-0.272143,3,2,0,0,0
818-2,66,62,1.370926793,0.974361615,0.977534488,0,1.0560497,3.44,1,2.55,0,0,0,0,0,1,-0.272143,0.140358,2,3,0,0,0
818-2,50,44,1.353425019,0.961922544,1.003019633,0,1.1405161,3.44,1,2.55,0,0,1,0,6,1,-0.310303,0.235878,2,3,0,0,0
1003,20,17,1.470116261,1.009002238,1.299601784,5,0.99478648,3.04,2,2.55,0,0,0,5,5,2,-0.286609,0.234197,3,4,15,0.266666667,0
1003,17,18,1.441322122,1.024393832,1.144442562,6,0.95357627,2.55,0,3.44,1,0,0,5,6,1,0.234197,-0.290294,4,2,15,0.266666667,1
1003,1,0,1.409511275,0.922455023,1.4086585,6,1.33289521,2.55,0,2.55,0,0,0,6,6,0,0.205913,0.167885,3,3,15,0.266666667,0
1003,18,1,1.343933806,0.955176834,1.014288376,6,1.16958392,3.44,1,2.55,0,0,0,6,6,1,-0.290294,0.205913,2,3,15,0.266666667,0
1003,67,57,1.556967574,1.018957836,1.420681275,0,1.04957807,2.55,0,2.55,0,0,0,0,0,0,0.060118,-0.120526,2,3,0,0,0
1003,51,48,1.552765572,1.016207835,1.337834819,0,1.03397056,2.55,0,2.55,0,0,0,0,0,0,0.05148,-0.039269,2,3,0,0,0
1003,69,67,1.552259576,1.015876686,1.405720625,0,1.06647643,2.55,0,2.55,0,0,0,0,0,0,-0.075847,0.060118,3,2,0,0,0
1003,87,90,1.540782407,1.00836545,1.068842844,0,1.05440536,2.55,0,2.55,0,0,0,0,0,0,-0.085773,0.021761,3,2,0,0,0
1003,72,69,1.539335186,1.007418315,1.105074608,0,1.05770184,2.55,0,2.55,0,0,0,0,0,0,0.04888,-0.075847,2,3,0,0,0
1003,38,87,1.537660279,1.006322172,1.059618235,0,1.05092249,2.55,0,2.55,0,0,0,0,0,0,0.06953,-0.085773,2,3,0,0,0
1003,57,51,1.537245835,1.006050939,1.094200164,0,1.07039115,2.55,0,2.55,0,0,0,0,0,0,-0.120526,0.05148,3,2,0,0,0
1003,40,29,1.533937278,1.003885653,1.073828172,0,1.09817266,2.55,0,2.55,0,0,0,0,0,0,0.231008,0.129145,2,2,0,0,0
1003,90,91,1.53317235,1.003385046,1.08344789,0,1.08576474,2.55,0,2.55,0,0,0,0,0,0,0.021761,0.000443,2,2,0,0,0
1003,73,72,1.531089081,1.00202165,1.281500274,0,1.09536295,2.55,0,2.55,0,0,0,0,0,0,0.023722,0.04888,1,2,0,0,0
1003,91,94,1.530230404,1.001459688,1.276408017,0,1.10779888,2.55,0,2.55,0,0,0,0,0,0,0.000443,0.015024,2,1,0,0,0
1003,48,47,1.522873287,0.996644821,1.269489019,0,0.93035401,2.55,0,2.55,0,0,0,0,0,0,-0.039269,0.182329,3,3,0,0,0
1003,34,38,1.511505566,0.989205213,1.068753578,0,0.98595246,2.55,0,2.55,0,0,0,0,0,0,0.199313,0.06953,3,2,0,0,0
1003,29,20,1.45176873,0.996409561,1.122702343,0,0.96149397,2.55,0,3.04,2,0,0,0,5,2,0.129145,-0.286609,2,3,0,0,0
1003,43,40,1.441020416,1.0241794,1.217685902,0,0.89705215,3.44,1,2.55,0,0,0,0,0,1,-0.336006,0.231008,2,2,0,0,0
1003,0,33,1.383371743,0.98320664,1.22927017,0,0.97351409,2.55,0,3.44,1,0,0,6,0,1,0.167885,-0.27527,3,2,0,0,0
1003,33,34,1.369856179,0.973600696,0.96420211,0,1.08936152,3.44,1,2.55,0,0,0,0,0,1,-0.27527,0.199313,2,3,0,0,0
1003,47,43,1.357648911,0.964924599,0.941613594,0,1.13271923,2.55,0,3.44,1,0,0,0,0,1,0.182329,-0.336006,3,2,0,0,0
1004,19,18,1.484345408,1.054971861,1.204095989,6,0.88255671,3.44,1,2.55,0,0,0,6,5,1,-0.299433,0.235548,2,4,15,0.266666667,1
1004,18,21,1.441737268,0.989524549,1.261298528,5,1.06256526,2.55,0,3.04,2,0,0,5,5,2,0.235548,-0.270533,4,3,15,0.266666667,0
1004,1,19,1.334479254,0.948457181,1.00422509,6,1.19383632,2.55,0,3.44,1,1,0,6,6,1,0.198717,-0.299433,3,2,15,0.266666667,0
1004,72,92,1.550254028,1.014564155,1.097331752,0,1.0555166,2.55,0,2.55,0,0,0,0,0,0,0.100941,0.021823,3,2,0,0,0
1004,30,45,1.544232232,1.010623188,1.069671475,0,1.077651,2.55,0,2.55,0,0,0,0,0,0,0.139063,0.043995,2,2,0,0,0
1004,53,69,1.541564349,1.008877192,1.153091378,0,0.90184122,2.55,0,2.55,0,0,0,0,0,0,0.108109,0.101919,3,3,0,0,0
1004,92,94,1.527143572,0.999439511,1.079194273,0,1.06933465,2.55,0,2.55,0,0,0,0,0,0,0.021823,0.046954,2,2,0,0,0
1004,45,48,1.52551352,0.998372722,1.218116057,0,0.96651949,2.55,0,2.55,0,0,0,0,0,0,0.043995,0.047682,2,3,0,0,0
1004,116,117,1.51742123,0.993076721,1.249719001,0,1.10519638,2.55,0,2.55,0,0,0,0,0,0,0.153617,0.018022,2,1,0,0,0
1004,94,97,1.515340995,0.991715311,1.056076949,0,0.97671705,2.55,0,2.55,0,0,0,0,0,0,0.046954,0.170134,2,3,0,0,0
1004,101,102,1.509361523,0.987802044,1.18661136,0,1.05629296,2.55,0,2.55,0,0,1,0,6,0,0.31399,-0.027041,2,3,0,0,0
1004,33,32,1.503010489,0.983645608,1.259359243,0,1.05244876,2.55,0,2.55,0,0,0,0,0,0,0.045477,0.158033,1,3,0,0,0
1004,21,30,1.453986452,0.997931676,1.118305172,0,0.9629447,3.04,2,2.55,0,0,0,5,0,2,-0.270533,0.139063,3,2,0,0,0
1004,71,72,1.45362617,0.997684399,1.239459601,0,0.97470694,3.04,2,2.55,0,0,0,0,0,2,-0.145827,0.100941,2,3,0,0,0
1004,51,53,1.45339166,0.997523446,1.137776618,0,0.98472523,3.04,2,2.55,0,0,0,0,0,2,-0.141312,0.108109,2,3,0,0,0
1004,100,101,1.445644609,1.027465962,1.104434488,0,0.89558656,3.44,1,2.55,0,0,0,0,0,1,-0.312215,0.31399,2,2,0,0,0
1004,115,116,1.417883208,1.007735045,0.991355472,0,0.95176218,3.44,1,2.55,0,0,0,0,0,1,-0.317661,0.153617,2,2,0,0,0
1004,31,0,1.379741598,0.98062658,1.235287858,0,0.98734631,3.44,1,2.55,0,0,1,0,6,1,-0.283193,0.169701,2,3,0,0,0
1004,32,31,1.377954358,0.979356331,0.961081901,0,1.05172225,2.55,0,3.44,1,0,0,0,0,1,0.158033,-0.283193,3,2,0,0,0
1004,48,51,1.370803629,0.940839827,1.366927141,0,1.18976848,2.55,0,3.04,2,0,0,0,0,2,0.047682,-0.141312,3,2,0,0,0
1004,109,115,1.358737517,0.965698306,0.993822752,0,1.12416622,2.55,0,3.44,1,1,0,6,0,1,0.227785,-0.317661,3,2,0,0,0
1004,69,71,1.354500364,0.929650216,0.99365491,0,1.24703704,2.55,0,3.04,2,0,0,0,0,2,0.101919,-0.145827,3,2,0,0,0
1004,97,100,1.344055107,0.955263047,0.930941418,0,1.19280092,2.55,0,3.44,1,0,0,0,0,1,0.170134,-0.312215,3,2,0,0,0
1008,20,17,1.460539987,1.002429641,1.350535262,5,0.99478901,3.04,2,2.55,0,0,0,5,5,2,-0.292152,0.24888,3,4,15,0.266666667,0
1008,17,18,1.444559833,1.026694977,1.105284223,6,0.94811584,2.55,0,3.44,1,0,0,5,6,1,0.24888,-0.303461,4,2,15,0.266666667,1
1008,1,0,1.403665814,0.918629459,1.403606462,6,1.34406527,2.55,0,2.55,0,0,0,6,6,0,0.178368,0.170024,3,3,15,0.266666667,0
1008,18,1,1.345243584,0.956107736,1.015444936,6,1.15365617,3.44,1,2.55,0,0,0,6,6,1,-0.303461,0.178368,2,3,15,0.266666667,0
1008,50,48,1.540951655,1.008476214,1.383940215,0,1.01642555,2.55,0,2.55,0,0,0,0,0,0,0.202103,0.0842,4,2,0,0,0
1008,41,29,1.538365324,1.006783589,1.08342403,0,1.0829387,2.55,0,2.55,0,0,0,0,0,0,0.226015,0.108049,2,2,0,0,0
1008,35,71,1.537589753,1.006276017,1.070892117,0,1.01912499,2.55,0,2.55,0,0,0,0,0,0,0.159886,0.154114,3,3,0,0,0
1008,34,35,1.534007243,1.003931442,1.411306953,0,0.90315684,2.55,0,2.55,0,0,0,0,0,0,0.232118,0.159886,3,3,0,0,0
1008,72,73,1.533170845,1.003384061,1.069339222,0,1.0807614,2.55,0,2.55,0,0,0,0,0,0,0.016829,-0.005631,2,2,0,0,0
1008,54,53,1.532867587,1.003185594,1.085744538,0,1.10053528,2.55,0,2.55,0,0,0,0,0,0,-0.012181,0.049303,2,2,0,0,0
1008,53,50,1.531893662,1.002548208,1.087391161,0,1.02964059,2.55,0,2.55,0,0,0,0,0,0,0.049303,0.202103,2,4,0,0,0
1008,71,72,1.531760562,1.002461101,1.073094585,0,1.06199002,2.55,0,2.55,0,0,0,0,0,0,0.154114,0.016829,3,2,0,0,0
1008,57,54,1.530709574,1.001773281,1.266683947,0,1.10645816,2.55,0,2.55,0,0,0,0,0,0,0.007495,-0.012181,1,2,0,0,0
1008,73,76,1.529297689,1.000849273,1.27319101,0,1.10673458,2.55,0,2.55,0,0,0,0,0,0,-0.005631,0.020897,2,1,0,0,0
1008,48,47,1.512284193,0.989714786,1.083266844,0,0.95784647,2.55,0,2.55,0,0,0,0,0,0,0.0842,0.160825,2,3,0,0,0
1008,29,20,1.444303452,0.991285828,1.214240629,0,0.9846937,2.55,0,3.04,2,0,0,0,5,2,0.108049,-0.292152,2,3,0,0,0
1008,44,41,1.436208588,1.02075948,1.17919246,0,0.90449181,3.44,1,2.55,0,0,0,0,0,1,-0.303832,0.226015,2,2,0,0,0
1008,0,33,1.393387711,0.99032531,1.224838864,0,0.93994227,2.55,0,3.44,1,0,0,6,0,1,0.170024,-0.277538,3,2,0,0,0
1008,33,34,1.351510285,0.960561681,0.932751964,0,1.12243075,3.44,1,2.55,0,0,0,0,0,1,-0.277538,0.232118,2,3,0,0,0
1008,47,44,1.347895217,0.957992336,0.92298701,0,1.18789885,2.55,0,3.44,1,0,0,0,0,1,0.160825,-0.303832,3,2,0,0,0
1013,17,20,1.473913079,1.011608153,1.009126513,5,0.9731706,2.55,0,3.04,2,0,0,5,5,2,0.216117,-0.271674,4,3,19,0.368421053,0
1013,18,17,1.428550968,1.015316963,1.135784472,6,0.9818828,3.44,1,2.55,0,0,0,6,5,1,-0.298381,0.216117,2,4,19,0.368421053,1
1013,20,14,1.386597523,0.951679837,1.030405446,5,1.09042165,3.04,2,2.55,0,0,1,5,5,2,-0.271674,0.186135,3,3,19,0.368421053,0
1013,1,18,1.354554865,0.962725562,1.023526892,6,1.13313486,2.55,0,3.44,1,1,0,6,6,1,0.174839,-0.298381,3,2,19,0.368421053,0
1013,62,61,1.516698837,0.992603951,1.247701876,0,1.10593502,2.55,0,2.55,0,0,0,0,0,0,0.146867,0.018489,2,1,0,0,0
1013,51,50,1.516668367,0.99258401,1.247428672,0,1.10628249,2.55,0,2.55,0,0,0,0,0,0,0.017677,0.146011,1,2,0,0,0
1013,74,71,1.486778776,0.973022759,1.426935313,0,0.9527076,2.55,0,2.55,0,0,1,0,6,0,0.242981,-0.041627,3,3,0,0,0
1013,38,37,1.483669628,0.970987976,1.424865928,0,0.96665711,2.55,0,2.55,0,1,0,6,0,0,-0.039781,0.269689,3,3,0,0,0
1013,50,49,1.422780429,1.011215656,0.999055062,0,0.93795667,2.55,0,3.44,1,0,0,0,0,1,0.146011,-0.306589,2,2,0,0,0
1013,65,62,1.422256267,1.010843118,0.997929501,0,0.93989229,3.44,1,2.55,0,0,0,0,0,1,-0.307796,0.146867,2,2,0,0,0
1013,9,77,1.392017459,0.989351428,1.09629623,0,0.92538131,2.55,0,3.44,1,1,0,6,0,1,0.216597,-0.295348,3,2,0,0,0
1013,36,0,1.38505514,0.984403084,1.22994785,0,0.96277781,3.44,1,2.55,0,0,1,0,6,1,-0.288162,0.161621,2,3,0,0,0
1013,37,36,1.369785417,0.973550403,0.967507639,0,1.11206268,2.55,0,3.44,1,0,0,0,0,1,0.269689,-0.288162,3,2,0,0,0
1013,77,74,1.367302894,0.971785994,0.97471979,0,1.12469104,3.44,1,2.55,0,0,0,0,0,1,-0.295348,0.242981,2,3,0,0,0
1013,68,65,1.3512043,0.960344207,1.295553051,0,1.14788153,2.55,0,3.44,1,1,0,6,0,1,0.232934,-0.307796,3,2,0,0,0
1013,49,43,1.35023215,0.959653269,1.294628674,0,1.15116202,3.44,1,2.55,0,0,1,0,6,1,-0.306589,0.234171,2,3,0,0,0
1028,55,54,1.479218636,0.968075023,1.138964097,6,1.01222749,2.55,0,2.55,0,0,1,6,6,0,0.065523,0.123492,3,3,20,0.3,0
1028,17,20,1.466716907,1.006669119,1.005516565,5,0.98942795,2.55,0,3.04,2,0,0,5,5,2,0.221672,-0.270013,4,3,19,0.368421053,0
1028,39,49,1.44257783,0.944095438,1.087543092,6,1.23654539,2.55,0,2.55,0,0,0,6,6,0,0.074109,0.041365,3,3,20,0.3,0
1028,38,39,1.439809586,0.942283761,1.100456348,6,1.24188983,2.55,0,2.55,0,0,0,6,6,0,0.047669,0.074109,3,3,20,0.3,0
1028,49,55,1.436588904,0.940175985,1.076659332,6,1.22579661,2.55,0,2.55,0,0,0,6,6,0,0.041365,0.065523,3,3,20,0.3,0
1028,18,17,1.436425435,1.0209136,1.141200391,6,0.9599528,3.44,1,2.55,0,0,0,6,5,1,-0.292933,0.221672,2,4,19,0.368421053,1
1028,20,14,1.387745871,0.952467996,1.359685332,5,1.08294721,3.04,2,2.55,0,0,1,5,5,2,-0.270013,0.200047,3,3,19,0.368421053,0
1028,1,18,1.346311452,0.956866703,1.014904885,6,1.15708776,2.55,0,3.44,1,1,0,6,6,1,0.167565,-0.292933,3,2,19,0.368421053,0
1028,70,72,1.518790722,0.993972986,1.309644722,0,1.07585727,2.55,0,2.55,0,0,0,0,0,0,0.000585,0.056301,3,1,0,0,0
1028,68,70,1.504139252,0.984384327,1.12125426,0,0.90082771,2.55,0,2.55,0,1,0,6,0,0,0.07739,0.000585,3,3,0,0,0
1028,35,34,1.503870262,0.984208287,1.260185127,0,1.0493179,2.55,0,2.55,0,0,0,0,0,0,0.04584,0.155595,1,3,0,0,0
1028,10,38,1.488887261,0.974402658,1.44130983,0,0.95560896,2.55,0,2.55,0,1,0,6,6,0,0.024396,0.047669,3,3,0,0,0
1028,33,0,1.382085042,0.982292141,1.229187356,0,0.98396617,3.44,1,2.55,0,0,1,0,6,1,-0.282862,0.183623,2,3,0,0,0
1028,34,33,1.374368914,0.976808041,0.957112484,0,1.06002836,2.55,0,3.44,1,0,0,0,0,1,0.155595,-0.282862,3,2,0,0,0
1037,16,18,1.593917702,1.043139858,1.044525794,5,0.90907737,2.55,0,2.55,0,0,0,5,5,0,0.227829,-0.259924,4,4,17,0.352941176,0
1037,18,13,1.529137692,1.000744563,1.101248033,5,0.93952516,2.55,0,2.55,0,0,0,5,5,0,-0.259924,0.012239,4,3,17,0.352941176,0
1037,17,16,1.436285772,1.020814337,0.99628558,6,0.94208237,3.44,1,2.55,0,0,0,6,5,1,-0.284816,0.227829,2,4,17,0.352941176,1
1037,13,12,1.39799148,0.91491589,1.39702143,6,1.41299193,2.55,0,2.55,0,0,0,5,6,0,0.012239,0.137663,3,3,17,0.352941176,0
1037,1,17,1.352323597,0.961139728,0.973980903,6,1.15489145,2.55,0,3.44,1,1,0,6,6,1,0.197933,-0.284816,3,2,17,0.352941176,0
1037,41,42,1.517023279,0.992816282,1.249500424,0,1.10526371,2.55,0,2.55,0,0,0,0,0,0,0.155391,0.01572,2,1,0,0,0
1037,33,32,1.516300624,0.99234334,1.247256031,0,1.10430883,2.55,0,2.55,0,0,0,0,0,0,0.02454,0.140865,1,2,0,0,0
1037,32,31,1.423149168,1.011477731,0.994117591,0,0.93404574,2.55,0,3.44,1,0,0,0,0,1,0.140865,-0.300972,2,2,0,0,0
1037,40,41,1.420891957,1.009873459,0.995920957,0,0.94194261,3.44,1,2.55,0,0,0,0,0,1,-0.328083,0.155391,2,2,0,0,0
1037,12,40,1.361033487,0.967330125,1.004913273,0,1.14493049,2.55,0,3.44,1,0,0,6,0,1,0.137663,-0.328083,3,2,0,0,0
1037,31,0,1.348268275,0.95825748,0.977908447,0,1.18793913,3.44,1,2.55,0,0,1,0,6,1,-0.300972,0.195437,2,3,0,0,0
2017,53,61,1.5876865,1.039061845,1.327504986,5,0.98586532,2.55,0,2.55,0,0,0,5,5,0,-0.03848,0.008226,3,4,8,0.375,1
2017,4,3,1.587502183,1.03894122,1.320346633,5,1.00628229,2.55,0,2.55,0,0,0,5,5,0,-0.002528,-0.030205,4,3,8,0.375,1
2017,23,22,1.537759505,1.006387111,1.108429714,5,0.93055354,2.55,0,2.55,0,0,0,5,5,0,-0.092097,0.188469,3,3,5,0.4,0
2017,66,77,1.537023149,1.005905202,1.110973241,5,0.93598011,2.55,0,2.55,0,0,0,5,5,0,0.201111,-0.093972,3,3,5,0.4,0
2017,3,11,1.518978807,0.994096078,1.151753012,5,0.9064837,2.55,0,2.55,0,0,0,5,5,0,-0.030205,0.196173,3,3,8,0.375,0
2017,50,53,1.516895357,0.992732563,1.136590026,5,0.91082846,2.55,0,2.55,0,0,0,5,5,0,0.196148,-0.03848,3,3,8,0.375,0
2017,51,50,1.402384137,0.96251485,0.990048767,5,1.0386821,3.04,2,2.55,0,0,0,5,5,2,-0.30811,0.196148,3,3,8,0.375,0
2017,11,10,1.397976026,0.95948938,0.987472754,5,1.04270428,2.55,0,3.04,2,0,0,5,5,2,0.196173,-0.307387,3,3,8,0.375,0
2017,22,19,1.392589562,0.955792424,0.988995425,5,1.07942575,2.55,0,3.04,2,0,0,5,5,2,0.188469,-0.287411,3,3,5,0.4,0
2017,68,66,1.389263773,0.953509796,0.992310249,5,1.08113204,3.04,2,2.55,0,0,0,5,5,2,-0.281464,0.201111,3,3,5,0.4,0
2017,77,78,1.566992301,1.025518521,1.068912363,0,0.9905924,2.55,0,2.55,0,0,0,5,0,0,-0.093972,-0.258935,3,4,0,0,0
2017,30,23,1.565360185,1.024450383,1.070500914,0,0.98949701,2.55,0,2.55,0,0,0,0,5,0,-0.25596,-0.092097,4,3,0,0,0
2017,78,82,1.556533108,1.0186735,1.070760404,0,1.03372283,2.55,0,2.55,0,0,0,0,0,0,-0.258935,0.04962,4,2,0,0,0
